date,close,cash,shares,market_value,total_value,unrealized_pnl
2025-05-14 07:00:00,53.73,3450.9540000110865,1856400,99744372.0,99747822.95400001,-185640.00000000265
2025-05-15 07:00:00,54.3,3450.9540000110865,1856400,100802520.0,100805970.95400001,872507.9999999979
2025-05-16 07:00:00,53.73,3450.9540000110865,1856400,99744372.0,99747822.95400001,-185640.00000000265
2025-05-19 07:00:00,53.53,3450.9540000110865,1856400,99373092.0,99376542.95400001,-556919.9999999948
2025-05-20 07:00:00,53.44,3450.9540000110865,1856400,99206016.0,99209466.95400001,-723996.000000001
2025-05-21 07:00:00,52.96,3450.9540000110865,1856400,98314944.0,98318394.95400001,-1615067.9999999953
2025-05-22 07:00:00,52.58,3450.9540000110865,1856400,97609512.0,97612962.95400001,-2320500.0
2025-05-23 07:00:00,52.87,97769754.49800001,0,0.0,97769754.49800001,0.0
2025-05-26 07:00:00,53.25,97769754.49800001,0,0.0,97769754.49800001,0.0
2025-05-27 07:00:00,52.96,97769754.49800001,0,0.0,97769754.49800001,0.0
2025-05-28 07:00:00,52.77,97769754.49800001,0,0.0,97769754.49800001,0.0
2025-05-29 07:00:00,52.67,97769754.49800001,0,0.0,97769754.49800001,0.0
2025-05-30 07:00:00,52.48,97769754.49800001,0,0.0,97769754.49800001,0.0
2025-06-02 07:00:00,52.2,97769754.49800001,0,0.0,97769754.49800001,0.0
2025-06-03 07:00:00,53.06,97769754.49800001,0,0.0,97769754.49800001,0.0
2025-06-04 07:00:00,54.39,97769754.49800001,0,0.0,97769754.49800001,0.0
2025-06-05 07:00:00,53.82,4210.6220000088215,1792400,96466968.0,96471178.62200001,-1200908.000000003
2025-06-06 07:00:00,52.87,4210.6220000088215,1792400,94764188.0,94768398.62200001,-2903688.0000000084
2025-06-09 07:00:00,52.87,4210.6220000088215,1792400,94764188.0,94768398.62200001,-2903688.0000000084
2025-06-10 07:00:00,52.87,4210.6220000088215,1792400,94764188.0,94768398.62200001,-2903688.0000000084
2025-06-11 07:00:00,52.77,4210.6220000088215,1792400,94584948.0,94589158.62200001,-3082927.999999998
2025-06-12 07:00:00,53.44,4210.6220000088215,1792400,95785856.0,95790066.62200001,-1882020.0000000077
2025-06-13 07:00:00,53.06,4210.6220000088215,1792400,95104744.0,95108954.62200001,-2563131.9999999995
2025-06-16 07:00:00,53.82,4210.6220000088215,1792400,96466968.0,96471178.62200001,-1200908.000000003
2025-06-17 07:00:00,53.73,4210.6220000088215,1792400,96305652.0,96309862.62200001,-1362224.000000009
2025-06-18 07:00:00,53.53,4210.6220000088215,1792400,95947172.0,95951382.62200001,-1720704.0000000016
2025-06-19 07:00:00,53.63,4210.6220000088215,1792400,96126412.0,96130622.62200001,-1541463.999999999
2025-06-20 07:00:00,54.11,4210.6220000088215,1792400,96986764.0,96990974.62200001,-681112.0000000045
2025-06-23 07:00:00,53.44,4210.6220000088215,1792400,95785856.0,95790066.62200001,-1882020.0000000077
2025-06-24 07:00:00,53.92,4210.6220000088215,1792400,96646208.0,96650418.62200001,-1021668.0000000005
2025-06-25 07:00:00,54.3,4210.6220000088215,1792400,97327320.0,97331530.62200001,-340556.0000000087
2025-06-26 07:00:00,53.92,4210.6220000088215,1792400,96646208.0,96650418.62200001,-1021668.0000000005
2025-06-27 07:00:00,55.26,4210.6220000088215,1792400,99048024.0,99052234.62200001,1380147.9999999928
2025-06-30 07:00:00,55.45,4210.6220000088215,1792400,99388580.0,99392790.62200001,1720704.0000000016
2025-07-01 07:00:00,54.97,4210.6220000088215,1792400,98528228.0,98532438.62200001,860351.9999999944
2025-07-02 07:00:00,55.16,4210.6220000088215,1792400,98868784.0,98872994.62200001,1200907.9999999902
2025-07-03 07:00:00,54.97,4210.6220000088215,1792400,98528228.0,98532438.62200001,860351.9999999944
2025-07-04 07:00:00,55.26,4210.6220000088215,1792400,99048024.0,99052234.62200001,1380147.9999999928
2025-07-07 07:00:00,55.35,4210.6220000088215,1792400,99209340.0,99213550.62200001,1541463.999999999
2025-07-08 07:00:00,56.4,4210.6220000088215,1792400,101091360.0,101095570.62200001,3423483.999999994
2025-07-09 07:00:00,57.55,4210.6220000088215,1792400,103152620.0,103156830.62200001,5484743.999999992
2025-07-10 07:00:00,57.07,4210.6220000088215,1792400,102292268.0,102296478.62200001,4624391.999999997
2025-07-11 07:00:00,57.17,4210.6220000088215,1792400,102471508.0,102475718.62200001,4803631.999999999
2025-07-14 07:00:00,57.65,4210.6220000088215,1792400,103331860.0,103336070.62200001,5663983.9999999935
2025-07-15 07:00:00,57.45,4210.6220000088215,1792400,102973380.0,102977590.62200001,5305504.000000002
2025-07-16 07:00:00,57.45,4210.6220000088215,1792400,102973380.0,102977590.62200001,5305504.000000002
2025-07-17 07:00:00,57.45,4210.6220000088215,1792400,102973380.0,102977590.62200001,5305504.000000002
2025-07-18 07:00:00,57.55,4210.6220000088215,1792400,103152620.0,103156830.62200001,5484743.999999992
2025-07-21 07:00:00,57.36,4210.6220000088215,1792400,102812064.0,102816274.62200001,5144187.999999995
2025-07-22 07:00:00,57.55,4210.6220000088215,1792400,103152620.0,103156830.62200001,5484743.999999992
2025-07-23 07:00:00,58.98,4210.6220000088215,1792400,105715752.0,105719962.62200001,8047875.999999991
2025-07-24 07:00:00,60.9,4210.6220000088215,1792400,109157160.0,109161370.62200001,11489283.999999994
2025-07-25 07:00:00,60.42,4210.6220000088215,1792400,108296808.0,108301018.62200001,10628932.0
2025-07-28 07:00:00,60.51,4210.6220000088215,1792400,108458124.0,108462334.62200001,10790247.999999993
