date,ticker,open,high,low,close,volume,src,highest,lowest,middle,atr,atr_prev,epsilon,upper_band,lower_band,trend_state,signal
2025-06-02 07:00:00,HPG,20.94,20.98,20.73,20.89,21933200,20.89,21.38,20.77,21.075,0.4519999999999989,0.4859999999999992,0.2429999999999996,21.317999999999998,20.832,S,HOLD
2025-06-03 07:00:00,HPG,21.1,21.43,21.06,21.26,31038500,21.26,21.38,20.77,21.075,0.461999999999999,0.4519999999999989,0.22599999999999945,21.301,20.849,S,HOLD
2025-06-04 07:00:00,HPG,21.34,21.59,21.22,21.22,25685700,21.22,21.38,20.77,21.075,0.4779999999999994,0.461999999999999,0.2309999999999995,21.305999999999997,20.844,S,HOLD
2025-06-05 07:00:00,HPG,21.26,21.3,21.02,21.06,18786300,21.06,21.38,20.77,21.075,0.48399999999999965,0.4779999999999994,0.2389999999999997,21.314,20.836,S,HOLD
2025-06-06 07:00:00,HPG,21.3,21.67,21.18,21.3,42244000,21.3,21.38,20.77,21.075,0.4260000000000005,0.48399999999999965,0.24199999999999983,21.317,20.833,S,HOLD
2025-06-09 07:00:00,HPG,21.34,21.59,21.22,21.51,24987900,21.51,21.51,20.89,21.200000000000003,0.43400000000000105,0.4260000000000005,0.21300000000000024,21.413000000000004,20.987000000000002,B,BUY
2025-06-10 07:00:00,HPG,21.67,21.96,21.43,21.43,29410900,21.43,21.51,20.89,21.200000000000003,0.43200000000000144,0.43400000000000105,0.21700000000000053,21.417,20.983000000000004,B,HOLD
2025-06-11 07:00:00,HPG,21.51,21.55,21.26,21.34,16548100,21.34,21.51,20.89,21.200000000000003,0.4160000000000011,0.43200000000000144,0.21600000000000072,21.416000000000004,20.984,B,HOLD
2025-06-12 07:00:00,HPG,21.38,22.16,21.38,21.92,52217900,21.92,21.92,20.89,21.405,0.5240000000000009,0.4160000000000011,0.20800000000000055,21.613000000000003,21.197,B,HOLD
2025-06-13 07:00:00,HPG,21.75,21.88,21.51,21.59,38769800,21.59,21.92,20.89,21.405,0.4840000000000003,0.5240000000000009,0.26200000000000045,21.667,21.143,B,HOLD
2025-06-16 07:00:00,HPG,21.55,22.08,21.55,21.88,29735100,21.88,21.92,20.89,21.405,0.5159999999999997,0.4840000000000003,0.24200000000000016,21.647000000000002,21.163,B,HOLD
2025-06-17 07:00:00,HPG,22.0,22.16,21.88,21.96,26625600,21.96,21.96,20.89,21.425,0.46599999999999964,0.5159999999999997,0.25799999999999984,21.683,21.167,B,HOLD
2025-06-18 07:00:00,HPG,22.0,22.24,21.92,22.2,31468200,22.2,22.2,20.89,21.545,0.4719999999999992,0.46599999999999964,0.23299999999999982,21.778000000000002,21.312,B,HOLD
2025-06-19 07:00:00,HPG,22.2,22.24,21.92,22.0,23408200,22.0,22.2,20.89,21.545,0.37199999999999844,0.4719999999999992,0.2359999999999996,21.781000000000002,21.309,B,HOLD
2025-06-20 07:00:00,HPG,22.08,22.16,21.96,22.08,23416400,22.08,22.2,20.89,21.545,0.3299999999999983,0.37199999999999844,0.18599999999999922,21.731,21.359,B,HOLD
2025-06-23 07:00:00,HPG,21.96,22.08,21.75,21.96,22192800,21.96,22.2,20.89,21.545,0.2899999999999984,0.3299999999999983,0.16499999999999915,21.71,21.380000000000003,B,HOLD
2025-06-24 07:00:00,HPG,22.12,22.24,22.04,22.08,27870000,22.08,22.2,20.89,21.545,0.2899999999999977,0.2899999999999984,0.1449999999999992,21.69,21.400000000000002,B,HOLD
